"RFID","BARCODE","NAME","QTY ON HAND","BUY PRICE","SELL PRICE","CATEGORY","BARCODE TYPE","BATCH NUMBER"
"1A40003126874EF000001761","10000013","SWEET 500MG CARTRIDGE INDICA",8,25,75,"CANNIBIS","USER","1A40003126674EF00000"
"1A40003126874EF000001762","10000014","SWEET 500MG CARTRIDGE SATIVA",9,25,75,"CANNIBIS","USER","1A40003126874EF0000"
"1A4000312687518000000617","10000015","7 SACRED INDICA TRUFFLES",8,10,25,"CANNIBIS","USER","549"
"1A40003126874B6000003965","10000016","MARY'S CBD CAPSULES",3,25,90,"CANNIBIS","USER","3409"
"1A40003126874B6000003965","10000017","MARY'S CBN CAPSULES",5,30,60,"CANNIBIS","USER","6631"
"1A40003126874B6000013276","10000018","MARY'S CBC COMPOUND",0,25,55,"CANNIBIS","USER","5164406"
"1A40003126874B6000005969","10000019","MARY'S CBD PEN",3,25,50,"CANNIBIS","USER","1054542"
"1A40003126874B6000009479","10000020","MARY'S CBD PATCH",59,5,12,"CANNIBIS","USER","3163433"
"1A40003126874B6000009481","10000021","MARY'S THC INDICA PATCH",2,5,12,"CANNIBIS","USER","4163487"
"1A40003126874B6000003040","10000022","MARY'S THC SATIVA PATCH",0,5,12,"CANNIBIS","USER","2159034"
"1A40003126874B6000013277","10000023","MARY'S MEDICINAL MUSCLE FREEZE",3,12,20,"CANNIBIS","USER","5164420"
"1A40003126874B3000027353","10000035","OPEN 250MG INDICA CARTRIDGE",19,10,40,"CANNIBIS","USER","03221603"
"1A40003126874B3000030563","10000036","OPEN 250MG INDICA CARTRIDGE",19,10,40,"CANNIBIS","USER","04041605"
"1A40003126874B3000030563","10000037","OPEN 250MG SATIVA CARTRIDGE",3,0.01,40,"CANNIBIS","USER","04261630"
"1A40003126874B3000030563","10000038","OPEN 250MG SATIVA CARTRIDGE",3,0.01,40,"CANNIBIS","USER","0421632"
"1A40003126874B3000030563","10000039","OPEN 250MG HYBRID CARTRIDGE",1,0.01,40,"CANNIBIS","USER","04211612"
"1A40003126874B3000030563","10000040","OPEN 250MG HYBRID CARTRIDGE",1,0.01,40,"CANNIBIS","USER","03111611"
"1A40003126874B3000030563","10000041","OPEN 250MG HYBRID CARTRIDGE",1,0.01,40,"CANNIBIS","USER","04211620"
"1A40003126874B3000030563","10000042","OPEN 250MG INDICA CARTRIDGE",19,10,40,"CANNIBIS","USER","04111634"
"1A40003126874B3000027353","10000043","OPEN 250MG CBD CARTRIDGE",1,15,40,"CANNIBIS","USER","02101601"
"1A40003126874B3000019294","10000044","OPEN 500MG HYBRID CARTRIDGE",1,15,70,"CANNIBIS","USER","11171525"
"1A40003126874B3000016664","10000045","OPEN 500MG HYBRID CARTRIDGE",1,15,70,"CANNIBIS","USER","01081635"
"1A40003126874B3000016664","10000046","OPEN 500MG HYBRID CARTRIDGE",1,15,70,"CANNIBIS","USER","01081679"
"1A40003126874B3000027353","10000047","OPEN 500MG INDICA",11,25,70,"CANNIBIS","USER","03221607"
"1A40003126874B3000028382","10000048","OPEN 500MG INDICA",11,25,70,"CANNIBIS","USER","04061609"
"1A40003126874B3000016664","10000049","OPEN 500MG INDICA",11,25,70,"CANNIBIS","USER","01081665"
"1A40003126874B3000028382","10000050","OPEN 500MG INDICA",11,25,70,"CANNIBIS","USER","01081689"
"1A40003126874EF000001764","10000070","SWEET 1G CARTRIDGE INDICA",22,37,100,"CANNIBIS","USER","1638"
"1A40003126874EF000001765","10000071","SWEET 1G CARTRIDGE SATIVA",10,37,100,"CANNIBIS","USER","1636"
"1A40003126874EF000001513","10000074","SWEET 300MG CARTRIDGE INDICA",14,17,45,"CANNIBIS","USER","1409"
"1A40003126874EF000001512","10000075","SWEET 300MG CARTRIDGE HYBRID",13,17,45,"CANNIBIS","USER","1192"
"1A40003126874EF000000954","10000076","SWEET CBD 300MG",0,17,55,"CANNIBIS","USER","602"
"1A40003126874EF000001515","10000095","SWEET DISPOSABLE HYBRID",14,17,40,"CANNIBIS","USER","1192"
"1A40003126874EF000001516","10000098","SWEET DISPOSABLE INDICA",27,17,40,"CANNIBIS","USER","1409"
"1A4000312687522000000314","10000099","WONDERLEAF WAX 1G LEMON SKUNK",0,20,60,"CANNIBIS","USER","06011601"
"1A40003126874AA000015113","10000142","IT CBD SUCKER",0,5,10,"CANNIBIS","USER","12273"
"1A40003126874AA000018768","10000143","IT CITRUS MEDLEY",2,9.75,25,"CANNIBIS","USER","FLO"
"1A40003126874AA000018769","10000145","IT GRAPEFRUIT",0,9.75,25,"CANNIBIS","USER","GOLDEN TRI"
"1A40003126874AF000007823","10000153","CHEEBA CHEW SATIVA MULTI PACK",68,10,25,"CANNIBIS","USER","R5728"
"1A40003126874AF000007824","10000155","CHEEBA SINGLE SATIVA",5,3,7,"CANNIBIS","USER","R0503"
"1A40003126874AF000004775","10000156","CHEEBA SINGLE INDICA",23,3,7,"CANNIBIS","USER","R0502"
"1A40003126874AF000006530","10000158","CHEEBA SINGLE HYBRID",27,3,7,"CANNIBIS","USER","R0898"
"1A40003126874A5000008756","10000166","CBD CHILL PILLS",126,7.5,20,"CANNIBIS","USER","RCBD051216"
"1A4000312687484000012556","10000191","LOVE'S 10MG GINGER SNAP COOKIE",0,2.5,6,"CANNIBIS","USER","RH0134"
"1A4000312687484000012555","10000194","LOVE'S 10MG RED VELVET COOKIE",30,2.5,6,"CANNIBIS","USER","RH0202A9133"
"1A4000312687484000007973","10000196","LOVE'S CBD COOKIES MULTI PACK",5,18,40,"CANNIBIS","USER","RCH0001"
"1A4000312687484000012554","10000197","LOVE'S 10MG CHOCOLATE CHIP",16,2.5,6,"CANNIBIS","USER","RH01897691"
"1A4000312687484000009914","10000198","LOVE'S SINGLE THC/CBD COOKIE",10,11.5,10,"CANNIBIS","USER","RCH0008"
"1A4000312687484000009915","10000199","LOVE'S SINGLE THC/CBD COOKIE",10,11.5,10,"CANNIBIS","USER","RCH0008"
"1A4000312687484000012556","10000200","LOVE'S 10MG GINGER SNAP COOKIE",0,2.5,6,"CANNIBIS","USER","RH0134E4863"
"1A4000312687484000012555","10000201","LOVE'S 10MG RED VELVET COOKIE",30,2.5,6,"CANNIBIS","USER","RH02029133"
"1A4000312687484000012549","10000204","LOVE'S CHOCOLATE CHIP COOKIES",9,10,25,"CANNIBIS","USER","RH0216C10999"
"1A4000312687484000012548","10000206","LOVE'S SMORES BROWNIES MULTI",39,10,25,"CANNIBIS","USER","RH020989311"
"1A4000312687484000012558","10000210","LOVE'S BAKLAVA COOKIE BITES",8,10,25,"CANNIBIS","USER","RH0217A11658"
"1A40003126874B6000014727","10000255","MARY'S CBD/THC PATCH",8,5,12,"CANNIBIS","USER","6166685"
"1A40003126874B6000014728","10000256","MARY'S CBC COMPOUND",0,25,55,"CANNIBIS","USER","6164444"
"1A40003126874B6000014729","10000257","MARY'S CBD REMEDY OIL",0,75,170,"CANNIBIS","USER","1031"
"1A40003126874AF000008447","10000262","CHEEBA SINGLE INDICA",23,3,7,"CANNIBIS","USER","0010"
"1A40003126874AF000008368","10000264","CHEEBA SINGLE SATIVA",5,3,7,"CANNIBIS","USER","0012"
"1A40003126874AF000008366","10000265","CHEEBA CHEW HYBRID MULTI PACK",16,10,25,"CANNIBIS","USER","0065"
"1A40003126874AF000008367","10000266","CHEEBA CHEW INDICA MULTI PACK",56,10,25,"CANNIBIS","USER","0064"
"1A40003126874AA000019035","10000276","IT CITRUS MEDLEY",2,9.75,25,"CANNIBIS","USER","12403"
"1A40003126874AA000019036","10000277","IT STRAWBERRY",7,9.75,25,"CANNIBIS","USER","18430"
"1A40003126874AA000019037","10000278","IT SOUR BOYSENBERRY",23,10,25,"CANNIBIS","USER","18448"
"1A40003126874AA000019038","10000279","IT LEMON",0,9.75,25,"CANNIBIS","USER","18451"
"1A40003126874AA000019039","10000280","IT SOUR WATERMELON",1,9.75,25,"CANNIBIS","USER","17863"
"1A40003126874AA000019040","10000282","IT SUCKER BOYSENBERRY",0,2.25,6,"CANNIBIS","USER","17886"
"1A40003126874AA000019041","10000283","IT SUCKER STRAWBERRY LEMONADE",-1,2.25,6,"CANNIBIS","USER","21007"
"1A400031266EF55000001221","10000284","GHOST TRAIN HAZE 1G",-3,3.57,20,"CANNIBIS","USER","373"
"1A400031266EF55000001221","10000285","GHOST TRAIN HAZE 3.5G",15,12.5,60,"CANNIBIS","USER","1221"
"1A400031266F025000003671","10000286","GREEN CRACK 1G",69,2.23,20,"CANNIBIS","USER","3671"
"1A400031266F025000003671","10000287","GREEN CRACK 3.5G",54,7.81,60,"CANNIBIS","USER","3671"
"1A400031266F025000003671","10000288","GREEN CRACK 7G",15,15.63,110,"CANNIBIS","USER","3671"
"1A400031266EEF2000004936","10000289","PRE-ROLL TRIM NL",43,1,6,"CANNIBIS","USER","4936"
"1A400031266EF55000001693","10000291","OG COOKIES 1G",0,3.12,12,"CANNIBIS","USER","1693"
"1A400031266EF55000001693","10000292","OG COOKIES 3.5G",0,10.9,40,"CANNIBIS","USER","1693"
"1A400031266EF55000001693","10000293","GSC 7G",0,15.63,110,"CANNIBIS","USER","1693"
"1A400031266EEF2000004936","10000294","PRE-ROLL TRIM NL",43,1,6,"CANNIBIS","USER","4936"
"1A400031266EF55000000303","10000295","PURPLE URKLE1G",0,2.2,20,"CANNIBIS","USER","303"
"1A400031266EF55000000303","10000296","PURPLE URKLE 3.5G",0,0.45,60,"CANNIBIS","USER","303"
"400031266EF55000000303","10000297","PURPLE URKLE 7G",0,15.6,110,"CANNIBIS","USER","303"
"1A400031266EF74000000884","10000298","BUBBA GUM 1G",-8,2.91,12,"CANNIBIS","USER","884"
"1A400031266EF74000000884","10000299","BUBBA GUM 3.5G",1,10.16,40,"CANNIBIS","USER","884"
"1A400031266EF74000000884","10000300","BUBBA GUM 7G",1,20.31,75,"CANNIBIS","USER","884"
"1A400031266EF55000001221","10000301","GHOST TRAIN HAZE 7G",11,25,110,"CANNIBIS","USER","1221"
"1A4000312687518000000688","10000302","7 SACRED HYBRID TRUFFLES",9,10,25,"CANNIBIS","USER","594"
"1A4000312687518000000689","10000303","7 SACRED SATIVA TRUFFLES",25,10,25,"CANNIBIS","USER","573"
"1A4000312687518000000686","10000304","7 SACRED INDICA TRUFFLES",8,10,25,"CANNIBIS","USER","339"
"1A400031266EE00000012872","10000305","LAVENDER JONES 1G",0,2.9,12,"CANNIBIS","USER","12872"
"1A400031266EE00000012872","10000306","LAVENDER JONES 3.5G",0,10.15,40,"CANNIBIS","USER","12872"
"1A400031266EE00000012872","10000307","LAVENDER JONES 7G",0,20.31,75,"CANNIBIS","USER","12872"
"1A400031266EF74000000885","10000308","BLUEBERRY 1G",49,3.57,20,"CANNIBIS","USER","885"
"1A400031266EF74000000885","10000309","BLUEBERRY 3.5G",46,12.5,60,"CANNIBIS","USER","885"
"1A400031266EF74000000885","10000310","BLUEBERRY 7G",12,25,110,"CANNIBIS","USER","885"
"1A40003126874A5000009881","10000325","CBD CHILL PILLS",126,7.5,20,"CANNIBIS","USER","062216"
"1A400031266EEF2000004936","10000326","PRE-ROLL TRIM NL",43,1,6,"CANNIBIS","USER","4936"
"1A40003126874A5000009764","10000329","G.K. HONEY LEMON CHILL PILLS",51,7.5,20,"CANNIBIS","USER","42816"
"1A40003126874A5000009764","10000330","G.K. SPEARMINT CHILL PILLS",238,7.5,20,"CANNIBIS","USER","041216"
"1A400031268748F000007967","10000331","TR CONCENTRATES TRIANGLE KUSH",0,14,40,"CANNIBIS","USER","7967"
"1A400031268748F000007968","10000332","TR CONCENTRATES STAR DAWG",0,14,40,"CANNIBIS","USER","7968"
"1A400031268748F000007969","10000333","TR CONCENTRATES BLACKJACK",0,13,40,"CANNIBIS","USER","7969"
"1A400031268748F000007964","10000334","TR CONCENTRATES BUBBA TOM HAYE",0,14,40,"CANNIBIS","USER","7964"
"1A400031266EF8E000005175","10000341","PRE-ROLL STRAWBERRY COUGH",-101,3,10,"CANNIBIS","USER","5175"
"1A40003126874B3000034507","10000342","OPEN ONE HYBRID",13,12,25,"CANNIBIS","USER","R100X2967104111646"
"1A400031266EF46000001058","10000344","TANGERINE DREAM 1G",0,0,20,"CANNIBIS","USER","1058"
"1A400031266EF46000001058","10000345","TANGERINE DREAM 3.5G",0,10.15,60,"CANNIBIS","USER","1058"
"1A400031266EF46000001058","10000346","TANGERINE DREAM 7G",0,20.31,110,"CANNIBIS","USER","1058"
"1A40003126874B3000034507","10000347","OPEN ONE INDICA",16,12,25,"CANNIBIS","USER","R1002880605091814"
"1A40003126874B3000034507","10000348","OPEN ONE SATIVA",15,12,25,"CANNIBIS","USER","R100X273151617"
"1A40003126874B3000034508","10000349","OPEN 500MG SATIVA CARTDRIGE",0,15,70,"CANNIBIS","USER","24806"
"1A40003126874B3000016664","10000354","OPEN 500MG HYBRID CARTRIDGE",1,15,70,"CANNIBIS","USER","R500X25328"
"1A400031266F025000003671","10000355","GREEN CRACK 1G",69,2.23,20,"CANNIBIS","USER","3671"
"1A400031266F02500003671","10000356","GREEN CRACK 7G",15,15.63,110,"CANNIBIS","USER","3671"
"1A400031266F025000003671","10000357","GREEN CRACK 7G",15,15.63,110,"CANNIBIS","USER","3671"
"1A400031266EF5B000007890","10000358","CHEMDAWG 1G",29,3.125,20,"CANNIBIS","USER","7890"
"1A400031266EF5B000007890","10000359","CHEMDAWG 3.5G",40,10.93,60,"CANNIBIS","USER","7890"
"1A400031266EF5B000007890","10000360","CHEMDAWG 7G",4,21.875,110,"CANNIBIS","USER","7890"
"1A400031266EFE9000000755","10000362","DURBAN POISON 1G",-2,3.35,20,"CANNIBIS","USER","0755"
"1A400031266EFE9000000755","10000363","DURBAN POISON 3.5G",0,11.72,60,"CANNIBIS","USER","0755"
"1A400031266EFE9000000755","10000364","DURBAN POISON 7G",0,23.44,110,"CANNIBIS","USER","0755"
"1A400031266EFE9000000756","10000365","CHEMON G 1G",0,3.13,12,"CANNIBIS","USER","0756"
"1A400031266EFE9000000756","10000366","CHEMON G 3.5G",0,10.94,40,"CANNIBIS","USER","0756"
"1A400031266EFE9000000756","10000367","CHEMON G 7G",0,21.88,75,"CANNIBIS","USER","0756"
"1A400031266EF5B000006790","10000368","SOUR BOGGLE 1G",0,2.67,20,"CANNIBIS","USER","6790"
"1A400031266EF5B000006790","10000369","BLUE DREAM 3.5G",66,10.16,60,"CANNIBIS","USER","6790"
"1A400031266EF5B000006790","10000370","BLUE DREAM 7G",14,20.31,110,"CANNIBIS","USER","6790"
"1A40003126874E4000003692","10000371","PLATINUM BUD GREEN CRACK 1G",0,0,25,"CANNIBIS","USER","3692"
"1A40003126874E4000003692","10000372","PLATINUM BUD MOB BOSS 1G",0,10.71,25,"CANNIBIS","USER","3692"
"1A40003126874AF000007823","10000373","CHEEBA CHEW SATIVA MULTI PACK",68,10,25,"CANNIBIS","USER","7823"
"1A4000312687484000012555","10000374","LOVE'S 10MG RED VELVET COOKIE",30,2.5,6,"CANNIBIS","USER","1225"
"1A400031266EEF2000004936","10000375","PRE-ROLL TRIM NL",43,1,6,"CANNIBIS","USER","4936"
"1A400031266EF55000001693","10000377","OG COOKIES 3.5G",0,10.9,40,"CANNIBIS","USER","1963"
"1A400031266EF55000001693","10000378","OG COOKIES 1G",0,3.12,12,"CANNIBIS","USER","1693"
"1A40003126874EF000001765","10000380","SWEET 1G CARTRIDGE SATIVA",10,37,100,"CANNIBIS","USER","1765"
"1A40003126874AF000008822","10000383","CHEEBA CHEW SATIVA MULTI PACK",68,10,25,"CANNIBIS","USER","0069"
"1A40003126874EF000002068","10000384","SWEET DISPOSABLE HYBRID",14,17,40,"CANNIBIS","USER","0921953"
"1A40003126874EF000002071","10000385","SWEET SAP 1G INDICA",1,25,40,"CANNIBIS","USER","704"
"1A40003126874EF000002070","10000386","SWEET DISPOSABLE SATIVA",8,17,40,"CANNIBIS","USER","911"
"1A40003126874EF000002069","10000387","SWEET DISPOSABLE INDICA",27,17,40,"CANNIBIS","USER","2306"
"1A40003126874EF000002065","10000388","SWEET 300MG CARTRIDGE HYBRID",13,17,45,"CANNIBIS","USER","953"
"1A40003126874EF000002066","10000389","SWEET 300MG CARTRIDGE INDICA",14,17,45,"CANNIBIS","USER","2306"
"1A40003126874EF000002067","10000390","SWEET 300MG CARTRIDGE SATIVA",15,17,45,"CANNIBIS","USER","911"
"1A40003126874EF000002072","10000391","SAMPLES WEIGHTED",41.95,0.1,0.01,"CANNIBIS","USER","1081"
"1A400031266EF5B000007189","10000398","PRE-ROLL TRIM BLUEBERRY",0,0.78,6,"CANNIBIS","USER","7189"
"1A400031266EF8C000006775","10000402","GOLDEN TRIANGLE 1G",0,0,12,"CANNIBIS","USER","6775"
"1A400031266EF8C000006775","10000403","GOLDEN TRIANGLE 3.5G",0,9.38,40,"CANNIBIS","USER","6775"
"1A400031266EF8C000006775","10000404","GOLDEN TRIANLGE 7G",0,18.76,75,"CANNIBIS","USER","6775"
"1A400031266EF55000001256","10000412","PURPLE URKLE1G",0,2.2,20,"CANNIBIS","USER","1256"
"1A400031266EF55000001256","10000413","PURPLE URKLE 3.5G",0,0.45,60,"CANNIBIS","USER","1256"
"1A400031266EF55000001256","10000414","PURPLE URKLE 7G",0,15.6,110,"CANNIBIS","USER","1256"
"1A400031268748A000029603","10000417","FORIA 5ML",12,11,25,"CANNIBIS","USER","R08217"
"1A400031266EF55000001489","10000418","GHOST TRAIN HAZE 7G",11,25,110,"CANNIBIS","USER","1489"
"1A400031266EF55000001489","10000419","GHOST TRAIN HAZE 3.5G",15,12.5,60,"CANNIBIS","USER","2159"
"1A400031266EF55000001489","10000420","GHOST TRAIN HAZE 1G",-3,3.57,20,"CANNIBIS","USER","1489"
"1A400031266EF55000002159","10000421","SOUR DIESEL 7G",-1,20.31,110,"CANNIBIS","USER","2159"
"1A400031266EF55000002159","10000422","SOUR DIESEL 3.5G",0,10.16,60,"CANNIBIS","USER","2159"
"1A400031266EF55000002159","10000423","SOUR DIESEL 1G",-1,2.9,20,"CANNIBIS","USER","2159"
"1A400031266EE44000007683","10000426","THE BANK SEEDS-LEMON GRASS",0,45,110,"CANNIBIS","USER","1237559"
"1A400031266EF55000001268","10000427","KANDY KUSH 1G",1,3.35,20,"CANNIBIS","USER","1268"
"1A400031266EF55000001268","10000428","KANDY KUSH 3.5G",0,11.72,40,"CANNIBIS","USER","1268"
"1A400031266EF55000001268","10000429","KANDY KUSH 7G",0,23.44,110,"CANNIBIS","USER","1268"
"1A400031266EF8E000005501","10000437","PRE-ROLL FLO- FLOWER",0,3.12,8,"CANNIBIS","USER","IHFLO42716"
"1A4000312687484000012552","10000438","LOVE'S BAKLAVA COOKIE BITES",8,10,25,"CANNIBIS","USER","RH0127"
"1A400031266EF5A000000474","10000443","TRES SISTER 7G",0,25,110,"CANNIBIS","USER","0474"
"1A400031266EF5A000000474","10000444","TRES SISTER 3.5G",0,12.5,60,"CANNIBIS","USER","0474"
"1A400031266EF5A000000474","10000445","TRES SISTER 1G",0,3.57,20,"CANNIBIS","USER","0474"
"1A400031266EF55000001256","10000451","PURPLE URKLE 7G",0,15.6,110,"CANNIBIS","USER","1256"
"1A4000312687484000012551","10000459","LOVE'S JUJU ROYAL LEMON",0,11.5,25,"CANNIBIS","USER","RIO144"
"1A40003126874EF000002195","10000460","SWEET 1G CARTRIDGE SATIVA",10,37,100,"CANNIBIS","USER","ROS02113"
"1A40003126874EF000002193","10000461","SWEET 1G CARTRIDGE HYBRID",14,37,100,"CANNIBIS","USER","R0H01679"
"1A40003126874EF000002194","10000462","SWEET 1G CARTRIDGE INDICA",22,37,100,"CANNIBIS","USER","ROI02076"
"1A40003126874EF000002196","10000463","SWEET SAP 1G SATIVA",-5,25,40,"CANNIBIS","USER","SAPS2089"
"1A40003126874EF000002200","10000464","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","SWEETINDICA1G"
"1A40003126874EF000002198","10000467","SWEET 2G DAB BOTTLE INDICA",12,55,80,"CANNIBIS","USER","ROI02076"
"1A400031266EF55000001439","10000468","PURPLE URKLE1G",0,2.2,20,"CANNIBIS","USER","1439"
"1A400031266EF55000001439","10000469","PURPLE URKLE 7G",0,15.6,110,"CANNIBIS","USER","1439"
"1A400031266EF55000001439","10000470","PURPLE URKLE 3.5G",0,0.45,60,"CANNIBIS","USER","1439"
"1A$0003126874A%000009860","10000471","CBD CHILL PILLS",126,7.5,20,"CANNIBIS","USER","CBDCP51116RCBD051216"
"1A40003126874B3000034839","10000472","OPEN 150MG INDICA",0,12,25,"CANNIBIS","USER","OPEN"
"1A40003126874B3000034839","10000473","OPEN 250MG SATIVA CARTRIDGE",3,0.01,40,"CANNIBIS","USER","OPEN250S"
"1A400031266EF8E000005502","10000480","PRE-ROLL OGRE",0,2.5,5,"CANNIBIS","USER","5502"
"1A400031268748F000007667","10000481","TR CONCENTRATES WHITE CINDY",2,11,40,"CANNIBIS","USER","053116H"
"1A400031268748F000007670","10000482","TR CONCENTRATES STAR TRIANGLE",0,14,40,"CANNIBIS","USER","042216F"
"1A400031268748F000007670","10000483","TR CONCENTRATES TRIANGLE KUSH",0,14,40,"CANNIBIS","USER","042216F"
"1A400031268748F000007671","10000484","TR CONCENTRATES GORILLA GLUE",0,14,40,"CANNIBIS","USER","042616G"
"1A400031268748F000007669","10000485","TR CONCENTRATE MOB BOSS",0,13,40,"CANNIBIS","USER","053116I"
"1A400031268748F000007668","10000486","TR CONCENTRATES TRIANGLE KUSH",0,14,40,"CANNIBIS","USER","042216"
"1A400031266EF55000000301","10000487","PRE-ROLL INDICA BLEND TRIM",3,3.8,6,"CANNIBIS","USER","301"
"1A400031266EF55000001693","10000488","PRE-ROLL INDICA BLEND TRIM",3,3.8,6,"CANNIBIS","USER","1693"
"1A400031266EFE9000000754","10000489","DURBAN POISON 1G",-2,3.35,20,"CANNIBIS","USER","754"
"1A400031266EFE9000000754","10000490","DURBAN POISON 3.5G",0,11.72,60,"CANNIBIS","USER","754"
"1A400031266EFE9000000754","10000491","DURBAN POISON 7G",0,23.44,110,"CANNIBIS","USER","754"
"1A400031266EF46000001058","10000492","TANGERINE DREAM 3.5G",0,0,60,"CANNIBIS","USER","1058"
"1A400031266EF8D000006779","10000493","TANGERINE HAZE 1G",0,3.35,20,"CANNIBIS","USER","6779"
"1A400031266EF8D000006779","10000494","TANGERINE HAZE 3.5G",1,11.72,60,"CANNIBIS","USER","6779"
"1A400031266EF8D000006779","10000495","TANGERINE HAZE 7G",0,23.44,110,"CANNIBIS","USER","6779"
"1A400031266EF8C000006776","10000496","GOLDEN TRIANGLE 1G",0,0,12,"CANNIBIS","USER","6776"
"1A400031266EF8C000006776","10000497","GOLDEN TRIANGLE 3.5G",0,9.38,40,"CANNIBIS","USER","6776"
"1A400031266EF8C000006776","10000498","GOLDEN TRIANLGE 7G",0,18.76,75,"CANNIBIS","USER","6776"
"1A400031266EF8D000006515","10000499","ABUSIVE OG 1G",0,0,12,"CANNIBIS","USER","6515"
"1A400031266EF8D000006515","10000500","ABUSIVE OG 3.5G",0,0,40,"CANNIBIS","USER","6515"
"1A400031266EF8D000006515","10000501","ABUSIVE OG 7G",0,0,75,"CANNIBIS","USER","6515"
"1A4000312687522000000449","10000503","WONDERLEAF 250MG TANGERINE HAZ",0,0,45,"CANNIBIS","USER","R1501"
"1A4000312687522000000454","10000504","WONDERLEAF 500MG BLUE DREAM",0,35,75,"CANNIBIS","USER","R1501"
"1A4000312687522000000452","10000505","WONDERLEAF 500MG BERKEL",0,35,75,"CANNIBIS","USER","06221601"
"1A4000312687522000000452","10000506","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","06221601"
"1A4000312687522000000455","10000508","WONDERLEAF 250MG MAUI WAUI",0,15,45,"CANNIBIS","USER","06021602"
"1A4000312687522000000455","10000509","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","06021602"
"1A4000312687522000000456","10000511","WONDERLEAF 500MG MAUI WAUI",0,25.67,75,"CANNIBIS","USER","06021602"
"1A4000312687522000000453","10000512","WONDERLEAF 250MG BLUE DREAM",0,16,45,"CANNIBIS","USER","06131601"
"1A4000312687522000000450","10000513","WONDERLEAF 500MG TANGERINE HAZ",0,28,75,"CANNIBIS","USER","06241601"
"1A4000312687522000000451","10000514","WONDERLEAF 250MG BERKEL",0,16,45,"CANNIBIS","USER","06221601"
"1A4000312687522000000473","10000515","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","03240601"
"1A400031266F019000000193","10000517","SAMPLES WEIGHTED",41.95,0.1,0.01,"CANNIBIS","USER","0193"
"1A400031266EF8D000006779","10000518","TANGERINE HAZE 3.5G",1,11.72,60,"CANNIBIS","USER","6779"
"1A$00031266EFE(000000755","10000519","DURBAN POISON 3.5G",0,11.72,60,"CANNIBIS","USER","0755"
"1A$00031266EF%A)00000474","10000520","TRES SISTER 1G",0,3.57,20,"CANNIBIS","USER","0474"
"1A400031266EF55000001489","10000521","GHOST TRAIN HAZE 3.5G",15,12.5,60,"CANNIBIS","USER","1489"
"1A400031266EEF2000003032","10000523","PRE-ROLL FLO- FLOWER",0,3.12,8,"CANNIBIS","USER","3032"
"1A400031268748A000033376","10000524","DIXIE SYNERGY BALM",-1,13,30,"CANNIBIS","USER","33376"
"1A400031266EEF2000003032","10000525","PRE ROLL SATIVA BLEND",18,3.57,10,"CANNIBIS","USER","3032"
"1A400031266EF55000000609","10000526","PRE ROLL SATIVA BLEND",18,3.57,10,"CANNIBIS","USER","609"
"1A400031266EF8D000006779","10000527","PRE ROLL SATIVA BLEND",18,3.57,10,"CANNIBIS","USER","6779"
"1A400031266EF46000001058","10000528","PRE ROLL SATIVA BLEND",18,3.57,10,"CANNIBIS","USER","1058"
"1A400031266F025000003671","10000529","PRE ROLL SATIVA BLEND",18,3.57,10,"CANNIBIS","USER","3671"
"1A400031266EF5A000000478","10000530","TRES KUSH 1G",0,3.79,20,"CANNIBIS","USER","478"
"1A400031266EF5A000000478","10000531","TRES KUSH 3.5G",0,13.2,60,"CANNIBIS","USER","478"
"1A400031266EF5A000000478","10000532","TRES KUSH 7G",0,26.5,110,"CANNIBIS","USER","478"
"1A400031266EF55000001489","10000533","GHOST TRAIN HAZE 7G",11,25,110,"CANNIBIS","USER","1"
"1A400031266EF5A000000689","10000534","BUBBLE GUM 1G",0,2.94,12,"CANNIBIS","USER","689"
"1A400031266EF5A000000689","10000535","BUBBLE GUM 3.5G",0,10.28,40,"CANNIBIS","USER","689"
"1A400031266EF5A000000689","10000536","BUBBLE GUM 7G",0,0,75,"CANNIBIS","USER","689"
"1A400031266EF8C000006626","10000537","GOLDEN SKUNK 1G",0,2.67,20,"CANNIBIS","USER","6626"
"1A400031266EF8C000006626","10000538","GOLDEN SKUNK 3.5G",0,0,60,"CANNIBIS","USER","6626"
"1A400031266EF8C000006626","10000539","GOLDEN SKUNK 7G",0,18.75,110,"CANNIBIS","USER","6626"
"1A40003126874B6000016335","10000543","MARY'S THCA PATCH",-1,5,12,"CANNIBIS","USER","4167329"
"1A400031266EF8D000006520","10000545","ABUSIVE OG 1G",0,0,12,"CANNIBIS","USER","6520"
"1A400031266EF8D000006520","10000546","ABUSIVE OG 3.5G",0,0,40,"CANNIBIS","USER","6520"
"1A400031266EF8D000006520","10000547","ABUSIVE OG 7G",0,0,75,"CANNIBIS","USER","6520"
"1A400031266EF5B000007888","10000548","CHEMDAWG 1G",29,3.125,20,"CANNIBIS","USER","7888"
"1A400031266EF5B000007888","10000549","CHEMDAWG 3.5G",40,10.93,60,"CANNIBIS","USER","7888"
"1A400031266EF5B000007888","10000550","CHEMDAWG 7G",4,21.875,110,"CANNIBIS","USER","7888"
"1A400031266EF8D000006778","10000555","TANGERINE HAZE 1G",0,3.35,20,"CANNIBIS","USER","6778"
