"RFID","BARCODE","NAME","QTY ON HAND","BUY PRICE","SELL PRICE","CATEGORY","SUBCAT_COD","BARCODE TYPE","BATCH NUMBER"
"1a4000312687484000040853","10007488","C. L. WAX ECSD",1,15,40,"CANNIBIS","CONC","USER","NA"
"1A4000312687484000040852","10007490","C. L. WAX GORILLA GLUE",0,15,40,"CANNIBIS","CONC","USER","NA"
"1a4000312687484000040851","10007492","C. L. WAX GRAPE PIE",0,15.5,40,"CANNIBIS","CONC","USER","NA"
"1A400031266(h9B000009153","10007494","WR 1PK FULL GRAM JOINTS",74,3.5,15,"CANNIBIS","SPECIALS","USER","9153"
"1A400031266EE9B000009087","10007496","WR 2PK HALF GRAM JOINTS INDICA",35,5.5,15,"CANNIBIS","SPECIALS","USER","9087"
"1a400031266eE9B000009168","10007498","WR 7G",3,42,115,"CANNIBIS","SPECIALS","USER","9168"
"1A400031266Ee9b000009165","10007500","WR 1G",80,6,25,"CANNIBIS","SPECIALS","USER","9165"
"1A400031266eE9b000009161","10007502","WR 3.5G",13,21,65,"CANNIBIS","SPECIALS","USER","9161"
"1A4000312687560000001117","10007504","ASCEND RELAX 250MG",18,18,45,"CANNIBIS","CONC","USER","NA"
"1a4000312687560000001015","10007506","ASCEND CBD DIAMONDS",10,30,75,"CANNIBIS","CONC","USER","NA"
"1a4000312687560000001127","10007508","ASCEND RELAX 500MG",29,25,70,"CANNIBIS","CONC","USER","NA"
"1A4000312687560000001113","10007510","ASCEND DAB DROPPER LARRY OG",0,30,75,"CANNIBIS","CONC","USER","NA"
"1A4000312687560000001079","10007512","ASCEND ACTIVATE 250MG",10,18,45,"CANNIBIS","CONC","USER","NA"
"1a4000312687560000001126","10007514","ASCEND ACTIVATE 500MG",14,25,70,"CANNIBIS","CONC","USER","NA"
"1a4000312687488000037521","10007517","PAX PODS SOUR DIESEL",6,30,70,"CANNIBIS","CONC","USER","NA"
"1a4000312687488000037525","10007519","PAX PODS PANAMA PUNCH",1,30,70,"CANNIBIS","CONC","USER","NA"
"1A4000312687488000037520","10007521","PAX PODS KOSHER KUSH",3,30,70,"CANNIBIS","CONC","USER","NA"
"1A4000312687488000037526","10007523","PAX PODS TANGIE",12,30,70,"CANNIBIS","CONC","USER","NA"
"1A4000312687488000037524","10007525","PAX PODS BUDDER HYBRID",16,22.5,60,"CANNIBIS","CONC","USER","NA"
"1a4000312687488000037523","10007527","PAX PODS BUDDER INDICA",9,22.5,60,"CANNIBIS","CONC","USER","NA"
"1A4000312687488000037517","10007529","PAX PODS BUBBA KUSH",2,30,70,"CANNIBIS","CONC","USER","NA"
"1A4000312687488000037522","10007531","PAX PODS BUDDER SATIVA",8,22.5,60,"CANNIBIS","CONC","USER","NA"
"1A4000312687488000037518","10007533","PAX PODS HEADBAND LE",1,30,70,"CANNIBIS","CONC","USER","NA"
"1a4000312687488000037519","10007535","PAX PODS HEADBAND LE",1,30,70,"CANNIBIS","CONC","USER","NA"
"1A4000312687540000006477","10007537","QUEST SHATTER SCC",311,10,30,"CANNIBIS","CONC","USER","NA"
"1A4000312687540000006478","10007539","QUEST SHATTER LUCKY BLUE",18,10,30,"CANNIBIS","CONC","USER","NA"
"1A4000312687540000006480","10007541","QUEST SHATTER BLUE DREAM",1,10,40,"CANNIBIS","CONC","USER","NA"
"1A4000312687540000006479","10007543","QUEST SHATTER BLUE DREAM",1,10,40,"CANNIBIS","CONC","USER","NA"
"1A4000312687540000006481","10007545","QUEST SHATTER MOB BOSS",0,10,30,"CANNIBIS","CONC","USER","NA"
"1A4000312687540000006483","10007547","QUEST SHATTER LUCKY CHARMS",0,10,40,"CANNIBIS","CONC","USER","NA"
"1A4000312687540000006482","10007549","QUEST SHATTER NO TRAIN HAZE",0,10,40,"CANNIBIS","CONC","USER","NA"
"1A4000312687540000006484","10007551","QUEST SHATTER BLUE DIESEL RIP",2,10,30,"CANNIBIS","CONC","USER","NA"
"1A400031268748f000016962","10007553","ROIA REWIND OINTMENT",29,22.5,55,"CANNIBIS","TOPICALS","USER","NA"
"1A400031268748f000016961","10007555","ROIA SLOW TINCTURE",30,18,45,"CANNIBIS","TINCTURES","USER","NA"
"1A400031268748F000017294","10007564","TR CONCENTRATES BLUEBERRY HEAD",0,13,40,"CANNIBIS","CONC","USER","NA"
"1A400031268748F000017289","10007566","TR CONCENTRATES WHITEXCHEM LIV",0,23,60,"CANNIBIS","CONC","USER","NA"
"1a400031268748F000017290","10007568","TR LIVE JACKSON'S JAMBO",0,23,40,"CANNIBIS","CONC","USER","NA"
"1a400031268748f000017292","10007570","TR CONCENTRATES BLACK CHERRY M",0,13,40,"CANNIBIS","CONC","USER","NA"
"1A400031268748F000017291","10007572","TR C. HEAD CHEESE",0,12,40,"CANNIBIS","CONC","USER","NA"
"1A400031268748f000017293","10007574","TR CONCENTRATES WHITE CHEM",12,13,40,"CANNIBIS","CONC","USER","NA"
"1A400031266EE9B000009153","10007577","WR 1PK FULL GRAM JOINTS",74,3.5,15,"CANNIBIS","SPECIALS","USER","9153"
"1A40003126874e4000010939","10007579","PLATINUM ROLLS-SATIVA",2,12,25,"CANNIBIS","PRE-ROLL","USER","10939"
"1A40003126874E4000010599","10007581","PLATINUM ROLLS-INDICA",-1,12,25,"CANNIBIS","PRE-ROLL","USER","10599"
"1A4000312687536000026845","10007583","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","26846"
"1A4000312687536000026846","10007585","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","26846"
"1A4000312687536000026844","10007588","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","26844"
"1A4000312687536000026847","10007590","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","26847"
"1A400031266Ee69000004344","10007592","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","4344"
"1A400031266EE69000004343","10007594","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","4343"
"1A400031266ee69000004346","10007596","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","4346"
"1a400031266Ee69000004345","10007598","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","4345"
"1A400031266EE69000004347","10007600","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","4347"
"1A400031266Eef2000019121","10007602","BLUE DREAM 7G",12,23.44,110,"CANNIBIS","FLOWER","USER","19121"
"1A400031266eef2000019121","10007604","BLUE DREAM 3.5G",52,11.72,60,"CANNIBIS","FLOWER","USER","19121"
"1A400031266Eef2000019121","10007606","BLUE DREAM 1G",108,3.35,20,"CANNIBIS","FLOWER","USER","19121"
"1A400031266F022000002390","10007608","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","NA"
"1A400031266F022000002786","10007610","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","NA"
"1A400031266F022000003112","10007612","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","NA"
"1A400031266EFCD000001887","10007614","CLEMENTINE KUSH 7G",1,23.44,75,"CANNIBIS","SPECIALS","USER","1887"
"1A400031266EFcD000001887","10007616","CLEMENTINE KUSH 3.5G",4,11.72,40,"CANNIBIS","SPECIALS","USER","1887"
"1A400031266efCD000001887","10007618","CLEMENTINE KUSH 1G",8,3.35,12,"CANNIBIS","SPECIALS","USER","1887"
"1A40003126874AA000049883","10007620","IT CHEWS SOUR WATERMELON",0,8,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687522000006560","10007622","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","NA"
"1A4000312687522000006548","10007626","WONDERLEAF 1G SYRINGE BLUE DRE",0,18,50,"CANNIBIS","CONC","USER","NA"
"1A4000312687522000006544","10007628","WONDERLEAF 250MG BLUE DREAM",-1,15,45,"CANNIBIS","CONC","USER","NA"
"1A4000312687522000006542","10007630","WONDERLEAF 250MG BLUEBERRY HEA",0,15,45,"CANNIBIS","CONC","USER","NA"
"1A4000312687522000006444","10007634","WONDERLEAF 1G SYRINGE GHOST DR",0,18,50,"CANNIBIS","CONC","USER","NA"
"1A4000312687522000006556","10007636","WONDERLEAF 1G SYRINGE JACK F",0,18,50,"CANNIBIS","CONC","USER","NA"
"1A4000312687522000006540","10007638","WONDERLEAF 1G S. RASPBERRY PRE",0,22,60,"CANNIBIS","CONC","USER","NA"
"1A4000312687522000006547","10007640","WONDERLEAF 1G SYRINGE LUCY",-1,18,50,"CANNIBIS","CONC","USER","NA"
"1A4000312687522000006551","10007642","WONDERLEAF 1G SYRINGE K KUSH",1,18,50,"CANNIBIS","CONC","USER","NA"
"1A4000312687522000006549","10007644","WONDERLEAF 1G SYRINGE GRAPE A",0,18,50,"CANNIBIS","CONC","USER","NA"
"1A4000312687522000006550","10007646","WONDERLEAF 1G SYRINGE DAWG'S W",0,18,50,"CANNIBIS","CONC","USER","NA"
"1A4000312687522000006545","10007648","WONDERLEAF 250MG SUPER LEMON H",7,15,45,"CANNIBIS","CONC","USER","NA"
"1A40003126874CA000012305","10007650","CAMPER CHEESEL WAX 1G",0,17,50,"CANNIBIS","CONC","USER","NA"
"1A40003126874CA000012302","10007652","CAMPER SCOUT COOKIES SHATTER",1,5.1,50,"CANNIBIS","CONC","USER","NA"
"1A40003126874CA000012301","10007654","CAMPER SOUR DIESEL WAX 1G",0,17,50,"CANNIBIS","CONC","USER","NA"
"1A40003126874CA000012306","10007656","CAMPER BUBBA WHITE SHATTER 1G",0,17,50,"CANNIBIS","CONC","USER","NA"
"1A40003126874CA000012307","10007658","CAMPER BUBBA BERRY WAX 1G",0,16,50,"CANNIBIS","CONC","USER","NA"
"1A40003126874CA000012303","10007660","CAMPER GUAVA LOTUS SHATTER 1G",0,17,50,"CANNIBIS","CONC","USER","NA"
"1A40003126874CA000012304","10007662","CAMPER CHERRYPIEXWHITEN WAX 1G",1,17,50,"CANNIBIS","CONC","USER","NA"
"1a400031266eE65000005410","10007664","LEMON CAP 1G",0,3.57,12,"CANNIBIS","SPECIALS","USER","NA"
"1A400031266EE65000005410","10007666","LEMON CAP 3.5G",0,12.5,60,"CANNIBIS","FLOWER","USER","NA"
"1a400031266EE65000005410","10007668","LEMON CAP 7G",0,25,110,"CANNIBIS","FLOWER","USER","NA"
"1A40003126874e4000010593","10007670","PLATINUM ROLLS SFVXGHOST DREAM",20,12,25,"CANNIBIS","PRE-ROLL","USER","NA"
"1A40003126874E4000010941","10007672","PLATINUM ROLLS LA/BUBBLEGUM",-1,12,25,"CANNIBIS","PRE-ROLL","USER","NA"
"1a40003126874E4000010600","10007674","PLATINUM ROLLS MOB BOSS",28,12,25,"CANNIBIS","PRE-ROLL","USER","NA"
"1a4000312687522000006560","10007676","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A400031266EfCD000001889","10007678","DOOBIEBIRD 7G",0,23.44,110,"CANNIBIS","FLOWER","USER","1889"
"1A400031266EFCD000001889","10007680","DOOBIEBIRD 3.5G",2,11.72,60,"CANNIBIS","FLOWER","USER","1889"
"1A400031266EFCD000001889","10007682","DOOBIEBIRD 1G",0,3.35,20,"CANNIBIS","FLOWER","USER","1889"
"1A400031266F0A3000000602","10007684","PRE-ROLL SOUR JOKER FLOWER",1,3.5,10,"CANNIBIS","PRE-ROLL","USER","602"
"1A4000312687560000001154","10007686","ASCEND BLISS 500MG",10,25,70,"CANNIBIS","CONC","USER","NA"
"1A4000312687560000001175","10007688","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A4000312687560000001171","10007690","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A40003126874E4000009532","10007692","PLATINUM ROLLS-SATIVA",2,12,25,"CANNIBIS","PRE-ROLL","USER","NA"
"1A40003126874E4000009534","10007694","PLATINUM ROLLS-INDICA",-1,12,25,"CANNIBIS","PRE-ROLL","USER","NA"
"1A40003126874E4000009540","10007696","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","NA"
"1A40003126874E4000009538","10007698","PLATINUM ROLLS-INDICA",-1,12,25,"CANNIBIS","PRE-ROLL","USER","NA"
"1A40003126874E4000009535","10007700","PLATINUM ROLLS-HYBRID",2,12,25,"CANNIBIS","PRE-ROLL","USER","NA"
"1A40003126874E4000009537","10007702","PLATINUM ROLLS-INDICA",-1,12,25,"CANNIBIS","PRE-ROLL","USER","NA"
"1A40003126874E4000009533","10007705","PLATINUM ROLLS-SATIVA",2,12,25,"CANNIBIS","PRE-ROLL","USER","NA"
"1A40003126874E4000009531","10007708","XG PLATINUM SATIVA INFUSED",14,12,25,"CANNIBIS","SPECIALS","USER","NA"
"1A40003126874E4000009539","10007710","PLATINUM ROLLS-HYBRID",2,12,25,"CANNIBIS","PRE-ROLL","USER","NA"
"1A40003126874E4000009536","10007712","PLATINUM ROLLS-SATIVA",2,12,25,"CANNIBIS","PRE-ROLL","USER","NA"
"1A40003126874E4000009530","10007714","PLATINUM ROLLS-INDICA",-1,12,25,"CANNIBIS","PRE-ROLL","USER","NA"
"1A40003126874EF000006592","10007716","SWEET 1G SYRINGE SATIVA",33,16.66,60,"CANNIBIS","CONC","USER","NA"
"1A40003126874EF000006591","10007718","SWEET 1G SYRINGE SATIVA",33,16.66,60,"CANNIBIS","CONC","USER","NA"
"1A40003126874EF000006589","10007720","SWEET 1G SYRINGE HYBRID",15,22,60,"CANNIBIS","CONC","USER","NA"
"1A40003126874EF000006590","10007722","SWEET 1G SYRINGE INDICA",18,22,60,"CANNIBIS","CONC","USER","NA"
"1A40003126874EF000006583","10007724","SWEET 500MG CARTRIDGE INDICA",9,25,75,"CANNIBIS","CONC","USER","NA"
"1A40003126874EF000006585","10007726","SWEET 1G CARTRIDGE HYBRID",24,37,100,"CANNIBIS","CONC","USER","NA"
"1A40003126874EF000006586","10007728","SWEET 1G CARTRIDGE SATIVA",26,37,100,"CANNIBIS","CONC","USER","NA"
"1A40003126874EF000006584","10007730","SWEET 500MG CARTRIDGE SATIVA",14,25,75,"CANNIBIS","CONC","USER","NA"
"1A40003126874EF000006582","10007732","SWEET 500MG CARTRIDGE HYBRID",12,25,75,"CANNIBIS","CONC","USER","NA"
"1A40003126874eF000006587","10007734","SWEET DISPOSABLE HYBRID",0,20,45,"CANNIBIS","CONC","USER","NA"
"1A40003126874EF000006588","10007736","SWEET DISPOSABLE SATIVA",2,20,45,"CANNIBIS","CONC","USER","NA"
"1A400031266EE6b000003240","10007738","PRE-ROLL DEATHSTAR-FLOWER",20,3,10,"CANNIBIS","PRE-ROLL","USER","3240"
"1A4000312687518000002293","10007740","7 SACRED SATIVA TRUFFLES",36,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687518000002292","10007742","7 SACRED SATIVA TRUFFLES",36,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687518000002294","10007744","7 SACRED HYBRID TRUFFLES",8,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687518000002295","10007746","7 SACRED INDICA TRUFFLES",0,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687492000024094","10007748","EDIPURE WAUI STICK CBD",34,6.25,35,"CANNIBIS","CONC","USER","NA"
"1A4000312687492000024103","10007750","EDIPURE WAUI STICK SATIVA",41,2.5,30,"CANNIBIS","CONC","USER","NA"
"1A4000312687492000024104","10007752","EDIPURE WAUI STICK INDICA",25,18.18,30,"CANNIBIS","CONC","USER","NA"
"1A4000312687492000024099","10007754","EDIPURE WAUI STICK HYBRID",26,5,30,"CANNIBIS","CONC","USER","NA"
"1A4000312687492000024095","10007756","EDIPURE CBD STRAWBERRY-LIME",8,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687492000024096","10007758","EDIPURE CBD WATERMELON",10,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687492000024098","10007760","EDIPURE CBD BLACK CHERRY",8,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687492000024097","10007762","EDIPURE CBD GEORGIA PEACH",15,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687492000024100","10007764","EDIPURE WATERMELON",-2,4,20,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687492000024101","10007766","EDIPURE STRAWBERRY LIME",7,7,20,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687492000024102","10007768","EDIPURE BLACK CHERRY",9,7,20,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687492000024105","10007770","EDIPURE CLASSICS SNS",13,7,20,"CANNIBIS","EDIBLES","USER","NA"
"1a400031266F0a3000000603","10007772","PRE-ROLL BLUE DREAM",32,3.5,10,"CANNIBIS","PRE-ROLL","USER","0603"
"1A400031266EEF2000019253","10007774","BUBBLEGUM 7G",14,20.32,110,"CANNIBIS","FLOWER","USER","19253"
"1A400031266EEF2000019253","10007776","BUBBLEGUM 3.5G",53,10.16,60,"CANNIBIS","FLOWER","USER","19253"
"1a400031266EEF2000019253","10007778","BUBBLEGUM  1G",71,2.9,20,"CANNIBIS","FLOWER","USER","19253"
"1A400031266EFCD000001890","10007780","GUPTILLA 7G",-1,23.13,75,"CANNIBIS","SPECIALS","USER","1890"
"1A400031266EFCD000001890","10007782","GUPTILLA 3.5G",-5,11.56,40,"CANNIBIS","SPECIALS","USER","1890"
"1A400031266EfCD000001890","10007784","GUPTILLA 1G",1,3.3,12,"CANNIBIS","SPECIALS","USER","1890"
"1A400031268750D000002387","10007786","JERKY SINGLE HOT & SPICY",14,2.75,6,"CANNIBIS","EDIBLES","USER","NA"
"1A400031268750D000002388","10007788","JERKY SINGLE TERIYAKI",13,2.75,6,"CANNIBIS","EDIBLES","USER","NA"
"1A400031268750D000002389","10007790","JERKY HOT & SPICY BITS 100MG",0,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A400031268750D000002390","10007792","JERKY TERIYAKI BITS 100MG",0,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687484000041548","10007794","C. L. SHATTER SUNSET SHERBERT",0,15.5,40,"CANNIBIS","CONC","USER","NA"
"1A4000312687484000041547","10007796","C. L. SHATTER STRAWBERRY NIGH",1,15.5,40,"CANNIBIS","CONC","USER","NA"
"1A4000312687484000041549","10007798","C. L. WAX BLUE DREAM",-1,15.5,40,"CANNIBIS","CONC","USER","NA"
"1A4000312687484000041550","10007800","C. L. WAX DURBAN POISON",0,15.5,40,"CANNIBIS","CONC","USER","NA"
"1A4000312687484000041552","10007802","C. L. WAX GORILLA GLUE",0,15,40,"CANNIBIS","CONC","USER","NA"
"1A4000312687484000041551","10007804","C. L. WAX GORILLA GLUE",0,15,40,"CANNIBIS","CONC","USER","NA"
"1A400031266EFCD000001891","10007806","ANIMAS RIVER KUSH 7G",0,23.44,110,"CANNIBIS","FLOWER","USER","1891"
"1A400031266EFCD000001891","10007808","ANIMAS RIVER KUSH 3.5G",-4,11.72,60,"CANNIBIS","FLOWER","USER","1891"
"1a400031266EFCD000001891","10007810","ANIMAS RIVER KUSH 1G",5,3.35,20,"CANNIBIS","FLOWER","USER","1891"
"1a40003126874e4000009529","10007812","XG PLATINUM SATIVA INFUSED",14,12,25,"CANNIBIS","SPECIALS","USER","9529"
"1a400031266eE6B000003049","10007814","AGENT ORANGE  7G",-2,23.44,110,"CANNIBIS","SPECIALS","USER","3049"
"1A400031266eE6B000003049","10007816","AGENT ORANGE 3.5G",-4,11.72,60,"CANNIBIS","FLOWER","USER","3049"
"1A400031266ee6B000003049","10007818","AGENT ORANGE 1G",-8,3.35,12,"CANNIBIS","SPECIALS","USER","3049"
"1A400031266EFCD000001888","10007820","LEMON SKUNK 7G",0,25,75,"CANNIBIS","SPECIALS","USER","1888"
"1a400031266eFcD000001888","10007822","LEMON SKUNK 3.5G",0,12.5,40,"CANNIBIS","SPECIALS","USER","1888"
"1A400031266EFCD000001888","10007824","LEMON SKUNK 1G",3,3.57,12,"CANNIBIS","SPECIALS","USER","1888"
"1A400031266eeF2000019379","10007826","BIO CHEM 7G",3,21.88,75,"CANNIBIS","SPECIALS","USER","19379"
"1A400031266EEf2000019379","10007828","BIO CHEM 3.5G",70,10.16,40,"CANNIBIS","SPECIALS","USER","19379"
"1A400031266eeF2000019379","10007830","BIO CHEM 1G",78,2.9,12,"CANNIBIS","SPECIALS","USER","19379"
"1A400031266eE6B000003050","10007832","DREAM BERRY HAZE 7G",0,21.88,110,"CANNIBIS","FLOWER","USER","3050"
"1a400031266eE6b000003050","10007834","DREAM BERRY HAZE 3.5G",-6,10.94,60,"CANNIBIS","FLOWER","USER","3050"
"1a400031266Ee6B000003050","10007836","DREAM BERRY HAZE 1G",-10,3.13,20,"CANNIBIS","FLOWER","USER","3050"
"1a400031268753B000003194","10007841","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A400031268753b000003195","10007843","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A4000312687493000008060","10007845","ALTUS PILLS SATIVA",5,8,25,"CANNIBIS","EDIBLES","USER","NA"
"1A40003126874Aa000049877","10007847","IT FRUIT PUNCH",1,9.75,25,"CANNIBIS","EDIBLES","USER","NA"
"1A400031266F0a3000000641","10007849","PRE-ROLL SOUR JOKER FLOWER",1,3.5,10,"CANNIBIS","PRE-ROLL","USER","NA"
"1A400031266f0A3000000642","10007851","PRE-ROLL QUEEN MOTHER G.FLOWER",-3,3.5,10,"CANNIBIS","PRE-ROLL","USER","NA"
"1A400031266F0A3000000601","10007853","PRE-ROLL SKUNKBERRY",2,3.5,10,"CANNIBIS","PRE-ROLL","USER","NA"
"1A4000312687499000022488","10007855","BLUE KUDU SKY ISLAND",6,12.5,30,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687499000022487","10007857","BLUE KUDU CBD BLACK FOREST",12,7,35,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687499000022486","10007859","BLUE KUDU 10MG ALPINE GLACIER",2,2,6,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687499000022485","10007861","BLUE KUDU MESA SKYLINE",11,9.5,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687499000022484","10007863","BLUE KUDU CRATERS OF THE MOON",15,9.5,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687499000022483","10007865","BLUE KUDU ISLE OF CAPRI",5,9.5,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687499000022482","10007867","BLUE KUDU TIERRA DEL SOL",7,9.5,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687499000022481","10007869","BLUE KUDU ALPINE GLACIER",16,9.5,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687499000022480","10007871","BLUE KUDU JUNGLE ROAST",4,9.5,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687499000022479","10007873","BLUE KUDU ZEN GARDEN",0,9.5,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687499000022478","10007875","BLUE KUDU CANYON LANDS",15,9.5,25,"CANNIBIS","EDIBLES","USER","NA"
"1a40003126874a5000016479","10007877","CBD CHILL PILLS",48,7.5,20,"CANNIBIS","EDIBLES","USER","NA"
"1A40003126874A5000016480","10007879","G.K. SPEARMINT CHILL PILLS",174,7.5,20,"CANNIBIS","EDIBLES","USER","NA"
"1A40003126874A5000016481","10007881","G.K. HONEY LEMON CHILL PILLS",74,7.5,20,"CANNIBIS","EDIBLES","USER","NA"
"1A40003126874a5000016482","10007883","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A400031268748F000017779","10007885","TR CONCENTRATES DAWG'S WALTZ",1,13,40,"CANNIBIS","CONC","USER","NA"
"1A400031268748f000017777","10007887","TR CONCENTRATES WHITEXCHEM LIV",0,23,60,"CANNIBIS","CONC","USER","NA"
"1a400031268748F000017778","10007889","TR CONCENTRATES WHITE CINDY",12,13,40,"CANNIBIS","CONC","USER","NA"
"1A400031266F0A3000000640","10007891","PINEAPPLE EXPRESS 1G",-4,2.9,20,"CANNIBIS","FLOWER","USER","NA"
"1A400031266F0a3000000640","10007893","PINEAPPLE EXPRESS 3.5G",1,10.16,60,"CANNIBIS","FLOWER","USER","NA"
"1A400031266F0A3000000640","10007895","PINEAPPLE EXPRESS 7G",-1,20.31,110,"CANNIBIS","FLOWER","USER","NA"
"1A400031266EEF2000019482","10007898","PRE-ROLL BIO CHEM TRIM",-6,1.3,0.01,"CANNIBIS","FLOWER","USER","19482"
"1A400031268756F000000165","10007900","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A400031268756f000000166","10007902","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A400031268756F000000167","10007904","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A400031268756F000000168","10007906","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A400031268756F000000169","10007908","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1a4000312687493000008143","10007910","ALTUS PILLS INDICA",24,400,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687547000010762","10007912","TASTE BUDZ BLUE RASPBERRY I",10,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687547000010763","10007914","TASTE BUDZ KIWI STRAWBERRY I",19,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687547000010764","10007916","TASTE BUDZ WATERMELON I",9,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687547000010765","10007918","TASTE BUDZ TROPICAL PUNCH I",23,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687547000010766","10007920","TASTE BUDZ BLUE RASPBERRY S",14,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687547000010767","10007922","TASTE BUDZ KIWI STRAWBERRY S",15,10,25,"CANNIBIS","EDIBLES","USER","NA"
"4000312687547000010768","10007924","TASTE BUDZ WATERMELON S",24,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687547000010769","10007926","TASTE BUDZ TROPICAL PUNCH S",28,10,25,"CANNIBIS","EDIBLES","USER","NA"
"4000312687547000010770","10007928","TASTE BUDZ APPLE CBD",47,11,30,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687495000010491","10007930","MJ HASH BATH 6OZ",9,8.5,20,"CANNIBIS","TOPICALS","USER","NA"
"1A400031268749F000003713","10007932","WR 500MG CART. SATIVA",17,28,70,"CANNIBIS","CONC","USER","NA"
"1a400031268749F000003712","10007934","WR 500MG CART. SATIVA",17,28,70,"CANNIBIS","CONC","USER","NA"
"1A400031268749F000003699","10007936","WR 500MG CART. SATIVA",17,28,70,"CANNIBIS","CONC","USER","NA"
"1A400031268749f000003700","10007938","WR 500MG CART. SATIVA",17,28,70,"CANNIBIS","CONC","USER","NA"
"1A400031268749f000003725","10007940","WR 500MG CART. SATIVA",17,28,70,"CANNIBIS","CONC","USER","NA"
"1a400031268749F000003724","10007942","WR 500MG CART. SATIVA",17,28,70,"CANNIBIS","CONC","USER","NA"
"1A400031266EE9B000009614","10007944","WR 2PK HALF GRAM JOINTS INDICA",35,5.5,15,"CANNIBIS","SPECIALS","USER","NA"
"1A400031266EE9B000009647","10007946","WR 2PK HALF GRAM JOINTS INDICA",35,5.5,15,"CANNIBIS","SPECIALS","USER","NA"
"1a400031266eE9B000009577","10007948","WR 1PK FULL GRAM JOINTS",74,3.5,15,"CANNIBIS","SPECIALS","USER","NA"
"1A400031266EE9B000009587","10007950","WR 1PK FULL GRAM JOINTS",74,3.5,15,"CANNIBIS","SPECIALS","USER","NA"
